gene,class,expressed_abc,cpm_abc,targets,cov,signal_k562,signal_cd4_mix,rho
LCN15,other,False,0,0,,,,
ODF3B,other,False,1.63116,0,,,-0.050169,
DPY19L2,other,False,1.51639,0,,,,
SPATA31E1,other,False,0,0,,,,
C2orf73,other,False,0.223451,0,,,,
GPR150,other,False,0.124967,0,,,,
TSPYL6,other,False,0.127619,0,,,,
LRRC75B,other,True,9.89875,0,,,-0.0858388,
DMAP1,other,True,50.6389,8423,0.000413766,-0.0664595,-0.00573232,inf
ADAMTSL1,other,False,0.172633,0,,,,
CALHM5,other,False,0.0179389,0,,,,
IMPDH2,other,True,167.625,8423,0.00137953,0.00270599,0.00384578,0.427637
ALS2CL,other,False,4.40786,0,,,-0.408448,
MLF1,other,True,37.4796,8404,0.00597021,-0.0197851,-0.108519,inf
NDUFAF3,other,True,112.289,8423,0.00170512,-0.0490911,-0.000530027,inf
C2orf69,other,True,10.4281,8423,0.000907369,-0.0762648,-0.01195,inf
GRAMD1C,other,True,17.7047,0,,,,
STAP2,other,True,34.0566,0,,,-0.014191,
HTR3C,other,False,0.00329469,0,,,,
TSSK6,other,False,4.63398,0,,,-0.0907676,
BOLA1,other,True,11.8798,0,,,-0.0308739,
PDE4DIP,other,True,13.6243,0,,0.00352468,,
DDX10,other,True,19.5738,8423,0.000273609,-0.052277,-0.00595504,inf
GOLGA8Q,other,False,0.00650684,0,,,,
PPP1R42,other,False,0.351169,0,,,,
NDUFV2,other,True,174.432,8423,0.0012868,0.000913205,0.00293115,0.786517
DALRD3,other,True,40.9745,8423,3.11478e-05,-0.143936,-0.00922284,inf
ZNF114,other,False,0.568714,0,,,,
ZNF518B,other,True,27.6598,8423,0.00102859,-0.084139,-0.00639749,inf
AMER3,other,False,0,0,,,,
SPINK6,other,True,501.259,0,,,,
ZNF366,other,False,0.000497008,0,,,,
LCORL,other,True,30.9479,8423,0.00147439,0.00441598,-0.0151478,inf
PARD6G,other,True,14.9809,0,,,,
ZNF454,other,False,0.027496,0,,,,
SH2B1,other,True,75.4985,8423,0.000383183,-0.137501,-0.00583312,inf
ZC3H12D,other,False,0.141869,0,,,0.0354315,
VN1R1,other,False,1.19447,0,,,,
POGLUT3,other,True,26.2798,8423,0.00119168,-0.0162231,-0.00853903,inf
PLEC,other,True,353.011,8423,5.94263e-06,-0.0580554,0.006111,inf
SH2D4B,other,False,0.0573919,0,,,,
RNF212,other,True,89.3131,0,,,,
PRSS36,other,False,3.22261,0,,,-0.170533,
ZNF543,other,True,39.1158,0,,,-0.015318,
TMEM151B,other,False,1.88463,0,,,,
GALNT11,other,True,41.4249,8423,0.000348986,-0.0746911,-0.00643793,inf
SLITRK1,other,False,0.00320376,0,,,,
WDR6,other,True,72.192,8423,0.000751289,-0.0195097,-0.0029271,inf
PRM3,other,False,0.0157804,0,,,,
TNP2,other,False,0.0045083,0,,,,
SPAG11A,other,False,0.000585027,0,,,,
GEN1,other,True,49.5969,8423,0.000233607,-0.107483,-0.00184792,inf
TMPRSS9,other,False,0.0126473,0,,,,
AQP11,other,False,0.646995,0,,,-0.14867,
TMEM11,other,True,121.199,8423,0.000318808,-0.102574,-0.00197461,inf
ZNF354B,other,True,13.7719,0,,,-0.0235568,
KCNG2,other,False,0.00546793,0,,,,
SHISA3,other,False,0.0610463,0,,,,
OR2D3,other,False,0,0,,,,
CALML3,other,True,38.3166,0,,,,
CALML5,other,False,0.724379,0,,,,
ZFAND2A,other,True,41.2112,8423,0.00165836,-0.0952407,-0.00357285,inf
PLEKHM3,other,True,12.9169,0,,,-0.035172,
ZNF223,other,True,9.74462,0,,,,
HTR1A,other,False,0,0,,,,
CCDC185,other,False,0.417701,0,,,,
DNAJC22,other,False,2.29806,0,,,,
NEUROG2,other,False,0.633924,0,,,,
CEP295NL,other,False,2.19312,0,,,,
BEND3,other,True,9.51491,0,,,-0.0384441,
NT5DC1,other,True,89.9964,8423,0.00108649,-0.0463109,-0.00406864,inf
GLDC,other,False,1.84359,0,,,-0.0432523,
COX14,other,True,221.477,8423,0.00046791,0.00077703,-0.00199085,inf
MCMDC2,other,False,1.92926,0,,,,
TUBAL3,other,False,0.762315,0,,,,
P4HTM,other,True,22.0302,0,,,-0.00728933,
UCN3,other,False,0,0,,,,
DTX3,other,True,12.8499,0,,,-0.0109461,
KLHL11,other,True,9.45488,0,,,-0.0195587,
AMBN,other,False,0.00493723,0,,,,
CTXN1,other,True,70.2916,0,,,-0.094711,
SLC25A20,other,True,14.0616,0,,,-0.00643829,
CA8,other,True,20.7294,0,,-0.0462783,,
CD28,other,True,91.9776,0,,,0.00982474,
EPM2AIP1,other,True,33.4794,8423,0.00118289,0.00434253,-0.00904007,inf
ERBB4,other,True,9.44899,0,,,,
MAF,other,False,0.064878,0,,,0.0636053,
CTNNBIP1,other,True,67.9673,8423,0.000891271,-0.0651186,-0.0233645,inf
OR6B3,other,False,0,0,,,,
DEFB125,other,False,0.00306925,0,,,,
PSAPL1,other,False,0.0439305,0,,,,
OTOS,other,False,0.00218628,0,,,,
GTPBP6,other,True,121.086,8423,0.000385708,-0.0223217,-0.00103343,inf
ERN1,other,True,15.2761,0,,,0.0138241,
GPR35,other,False,1.02821,0,,,-0.00540303,
C10orf53,other,False,0.0401347,0,,,,
CSRNP3,other,False,0.0162513,0,,,,
ZNF713,other,True,5.56922,0,,,-0.104999,
PARP10,other,True,8.41175,0,,,-0.0176561,
DYNAP,other,False,0.0200026,0,,,,
SUZ12,other,True,64.9651,8423,0.000191904,0.000100363,-0.00151817,inf
NSUN3,other,True,24.296,8423,0.000155323,-0.186408,-0.00963144,inf
KCTD12,other,True,36.757,0,,,-0.013387,
DHFR2,other,True,14.9151,0,,,-0.00947555,
RPP25,other,True,42.7316,8423,0.00147286,0.00966349,-0.0229984,inf
GRINA,other,True,255.051,8423,0.00040043,-0.00539976,0.00641063,inf
THBD,other,True,9.17253,0,,,,
GP5,other,False,0.027937,0,,,-0.14828,
STX19,other,False,0.638496,0,,,,
ERFE,other,True,6.97302,0,,,-0.307154,
FAM219B,other,True,32.8631,8423,0.00128676,-0.107064,-0.00991872,inf
ZHX2,other,True,21.0083,0,,,-0.00402589,
CPN2,other,False,0.00112279,0,,,,
CPNE7,other,True,12.5652,8404,-0.000773901,-0.030109,-0.102422,-inf
C5orf46,other,False,2.76752,0,,,,
CD300LB,other,False,0,0,,,,
GDPD4,other,False,0.00565669,0,,,,
RIIAD1,other,False,0.104949,0,,,,
MPI,other,True,98.5939,8423,0.00172449,-0.112949,-0.000593594,inf
H1FOO,other,False,0,0,,,,
TRIM73,other,False,0.0684666,0,,-0.0691123,,
OPLAH,other,True,23.1176,0,,,-0.227307,
TMEM52,other,False,1.93069,0,,,-0.297397,
RNF186,other,False,0.0214644,0,,,,
EFCAB13,other,False,2.9933,0,,,-0.130077,
MSC,other,False,0.090394,0,,,0.166122,
APOLD1,other,False,1.67925,0,,,-0.0721628,
RFLNA,other,False,1.76662,0,,,,
EXOSC4,other,True,110.723,8423,0.000499459,-0.0523569,-0.00338426,inf
DPY19L3,other,True,34.621,8423,-9.21495e-06,-0.184126,-0.0163003,-inf
TAF7,other,True,279.219,8423,0.00104601,0.00532802,0.00155512,0.36339
ZNF852,other,False,2.60948,0,,,-0.105674,
FOXE1,other,False,3.92598,0,,,,
PFAS,other,True,65.567,8423,0.000832375,-0.0317595,-0.00174195,inf
HYI,other,True,10.2524,8423,0.0069247,-0.258159,-0.0227345,inf
CYBC1,other,True,72.217,8423,-6.41688e-05,-0.152219,-0.00135315,-inf
TPRX1,other,False,0,0,,,,
LGALS7B,other,False,0.00536577,0,,,,
ZNF552,other,True,32.042,0,,,-0.00968315,
SMIM10L2A,other,False,1.2154,0,,,-0.0490704,
GAK,other,True,57.5438,8423,-2.9338e-05,-0.079234,-0.0035785,-inf
ZBTB7A,other,True,116.59,8423,0.000242961,0.000473302,-0.00101346,inf
TUFM,other,True,813.799,8423,0.000822001,0.000373833,0.00197328,0.95706
ERICH3,other,False,0.0233624,0,,,,
RMI1,other,True,88.2426,8423,0.00082521,-0.0890606,-0.00048331,inf
CTC1,other,False,3.74821,0,,,-0.0240272,
FBXO34,other,True,53.3047,8423,0.00128846,-0.0809069,-0.00561465,inf
SELENOW,other,True,249.473,8423,0.00123423,-0.0490889,0.0024698,inf
EIF3K,other,True,261.388,8423,0.00052316,0.00046592,-0.00149089,inf
MRFAP1L1,other,True,60.7284,8423,0.000902587,-0.0156441,-0.00224231,inf
SNX18,other,True,5.16594,0,,,-0.019784,
EXD1,other,False,0.148421,0,,,,
AURKB,cell cycle,True,104.506,8423,0.000801385,-0.0180506,0.0130469,inf
TAS1R2,other,False,0.00130292,0,,,,
C14orf39,other,False,0.784373,0,,,,
MRFAP1,other,True,55.2013,8366,-0.0014002,-5.6294e-06,-0.184225,-inf
C3orf38,other,True,74.0888,8423,0.000496203,-0.0131364,-0.00288916,inf
KLHDC7A,other,False,0.211976,0,,,,
TMEM107,other,True,28.9742,8423,0.00217745,-0.168827,-0.030748,inf
RRS1,other,True,73.2623,8423,0.000417504,-0.0320572,0.000544601,inf
EXOC3L1,other,False,0.0174772,0,,,,
TRIML2,other,False,0.0315794,0,,,,
RCC2,other,True,155.21,8423,0.000303817,0.000821172,-0.00152639,inf
OR13D1,other,False,0,0,,,,
IGSF22,other,False,0.0018632,0,,,,
C9orf50,other,False,0.00979209,0,,,,
ZFP42,other,False,0.0227093,0,,,,
CCDC89,other,False,0.0472936,0,,,-0.146644,
FAM133A,other,False,2.32286,0,,,,
DPM3,other,True,32.5666,8423,0.00170277,-0.061914,-0.0140901,inf
C12orf42,other,False,0.191747,0,,,,
CYC1,other,True,333.589,8423,0.000586245,0.00229661,7.00205e-05,1.46192
PER1,other,True,37.6845,0,,,-0.0207204,
HTR1F,other,False,0.00183219,0,,,,
TMTC2,other,True,26.1329,0,,,-0.0516562,
HES7,other,True,5.44933,0,,,,
FARSA,other,True,273.78,8423,0.0002771,0.00282737,-0.00064517,inf
SPTY2D1,other,True,92.5611,8423,0.000587152,-0.109554,0.000275891,inf
C10orf67,other,False,0.997053,0,,,-0.363924,
SAMD4B,other,True,115.778,8423,0.000344131,-0.0804523,-0.00626247,inf
CYP11B2,other,False,0.0156189,0,,,,
GIMAP7,other,True,23.733,0,,,0.019525,
ALOXE3,other,False,0.544652,0,,,,
EDC3,other,True,80.3576,8423,0.000899814,-0.0714756,-0.00391932,inf
TCAIM,other,True,43.1862,8423,0.00077541,-0.0878934,-0.00929969,inf
FUCA1,other,True,28.7086,8423,0.00114058,-0.0715559,-0.0232381,inf
PXT1,other,False,0.0821968,0,,,,
GGN,other,False,0.120893,0,,,,
HNRNPCL1,other,False,0.393763,0,,,,
TMEM125,other,False,2.0844,0,,,,
ZNF664,other,True,135.222,8423,0.000318667,0.00127033,-0.00180411,inf
SIGLECL1,other,False,0.0542655,0,,,,
CALR,unfolded protein response,True,208.984,8423,0.00120382,0.00406082,0.0031919,0.334372
MAGED1,other,True,98.0119,0,,,-0.00384616,
GVQW3,other,True,16.0967,8423,0.00236651,-0.19959,-0.0609575,inf
LDLRAD3,other,True,9.98028,0,,,-0.187748,
CDH4,other,True,29.3214,0,,,,
SMCO3,other,False,0.00138526,0,,,,
RAD23A,other,True,369.406,8423,0.000589082,0.00454955,-0.000284813,inf
PCARE,other,False,0.00172696,0,,,,
GADD45GIP1,other,True,265.109,8423,0.000513476,0.000942593,-0.000545054,inf
DAND5,other,False,0.560088,0,,,,
TMEM151A,other,False,0.792872,0,,,,
PTPN11,other,True,32.6574,8423,0.000577731,-0.0327706,-0.00242784,inf
NSUN7,other,False,0.475596,0,,,-0.152416,
RTL3,other,False,0.144722,0,,,,
WSCD1,other,False,2.46313,0,,,,
RAB39A,other,False,0.0212632,0,,,,
CLK3,other,True,42.3465,8423,0.000538476,-0.116806,-0.00628999,inf
GATA2,other,True,19.4141,0,,-0.0466635,,
ARID3B,other,True,19.9924,8423,0.000198249,-0.211923,-0.000717442,inf
TMEM31,other,False,0.198369,0,,,,
PACS2,other,True,20.3969,0,,,-0.0176185,
ELMOD2,other,True,45.9146,8423,0.000465559,-0.164185,-0.011733,inf
EGR3,other,True,36.7487,0,,,-0.0200136,
CATSPERE,other,False,0.116559,0,,,,
GPC5,other,True,10.7887,0,,,,
VWA1,other,True,15.6893,0,,,-0.155824,
DNAJB8,other,False,0.00133059,0,,,,
GEMIN4,other,True,90.203,8423,0.000675042,-0.125503,-0.00233332,inf
FJX1,other,True,22.5746,0,,-0.0701508,,
KLHL28,other,True,21.6314,8423,0.00118215,-0.183969,-0.00609008,inf
MKRN3,other,True,7.72565,0,,,,
ZBTB18,other,True,30.4772,0,,,-0.0128599,
C14orf28,other,True,5.42895,0,,,-0.0460654,
ALOX12B,other,False,0.101286,0,,,,
SLC17A8,other,False,0.00514934,0,,,,
SHARPIN,other,True,129.214,8423,0.00125469,-0.058891,-0.00401827,inf
LBX2,other,False,0.129395,0,,,,
DNHD1,other,True,14.161,0,,,-0.015973,
SLITRK4,other,True,18.7754,0,,,,
HTR1D,other,True,13.8997,0,,,,
GCC1,other,True,28.522,8423,0.00118065,-0.24576,-0.00606134,inf
LSMEM2,other,False,0.00997929,0,,,,
RNF151,other,False,1.95903,0,,,,
CIITA,other,True,5.1355,0,,,0.0239278,
ALOX15B,other,False,0.0901109,0,,,,
PLD6,other,True,17.7279,8423,0.00121413,-0.116805,0.00704446,inf
GPHB5,other,False,0.0017048,0,,,,
GRM8,other,False,0.0167564,0,,,,
CDC42EP4,other,False,2.03399,0,,-0.200979,,
OR2AP1,other,False,0,0,,,,
OR6C4,other,False,0,0,,,,
ZBTB42,other,True,7.02907,0,,,-0.0673212,
LACC1,other,False,1.48479,0,,,-0.0290768,
MAF1,other,True,412.621,8423,0.000371545,-0.0526595,-0.000759465,inf
TPPP2,other,False,0.00420459,0,,,,
FCER1A,other,False,0.00110188,0,,,,
RPRML,other,False,0.553958,0,,,,
ARL14,other,False,0.991765,0,,,,
OR6C2,other,False,0,0,,,,
WDR97,other,False,0.903231,0,,,-0.360576,
NLRP8,other,False,0,0,,,,
PCED1B,other,True,16.2034,0,,,0.0112501,
APOBEC3B,other,False,2.30002,0,,,-0.00761293,
SYCN,other,False,0.00156212,0,,,,
PIPOX,other,True,8.28635,0,,,,
FOXS1,other,False,1.34816,0,,,,
ATOH7,other,False,0.687702,0,,,,
CDH5,other,True,15.8961,0,,,,
LRRC3B,other,False,0.011129,0,,,,
FAM216B,other,False,0.0100822,0,,,,
MRGPRX4,other,False,0,0,,,,
MYADM,other,True,10.3515,8423,-0.000804994,-0.116563,-0.0293042,-inf
MRGPRX3,other,False,0.00421233,0,,,,
MROH1,other,True,35.5067,0,,,-0.00736286,
SERTAD2,other,True,34.3795,8423,0.000463566,-0.0742462,0.00360565,inf
AKAP5,other,True,10.0695,0,,,-0.0528523,
NKPD1,other,False,0.284937,0,,,,
GIPC3,other,False,4.02094,0,,-0.12633,,
RNF227,other,True,18.8825,0,,,-0.0325744,
CITED4,other,True,17.7823,0,,,-0.00401741,
ABCA13,other,True,6.12636,0,,,,
NLRP11,other,False,1.84195,0,,,,
TIGD5,other,True,55.8766,8423,0.000166532,-0.104303,-0.0191684,inf
PDXDC1,other,True,35.1285,8423,-0.000354087,-0.139439,-0.0133827,-inf
C1orf194,other,False,0.167611,0,,,,
ZNF154,other,False,0.0351724,0,,,,
R3HDM2,other,True,26.8252,8423,0.000761404,-0.0861856,-0.00947226,inf
B3GNT3,other,True,17.3325,0,,,,
ITLN1,other,False,0.0105758,0,,,,
NRXN1,other,False,0.0224022,0,,,,
SEPHS2,other,True,66.6135,8423,0.000247911,0.00112504,-0.000330251,inf
OR10A7,other,False,0.000765484,0,,,,
GPBAR1,other,False,0.15754,0,,,,
ZNF784,other,True,9.65093,0,,,-0.0464085,
ZNF648,other,False,0.0661232,0,,,,
C14orf119,other,True,85.761,8423,0.000470465,-0.0510997,-0.00267433,inf
CCR8,other,True,5.27765,0,,,0.113826,
BBS10,other,True,40.2947,0,,,-0.018153,
FIZ1,other,True,7.01803,8423,0.000967641,-0.248824,-0.0488492,inf
PUF60,other,True,208.53,8423,0.000127822,8.19667e-05,-0.000873631,inf
SSC5D,other,False,1.46714,0,,,,
DCTPP1,other,True,80.5011,8423,0.00106845,0.00303127,0.00181969,0.454929
ZNF771,other,True,5.46898,8423,0.00151928,-0.180827,-0.0581924,inf
TSHZ1,other,True,70.0302,0,,,-0.00630563,
PSTK,other,True,8.19499,8423,0.00141525,-0.0192836,-0.0390284,inf
SOCS4,other,True,66.3647,8423,0.000559872,-0.130723,-0.00479374,inf
ZADH2,other,True,84.5348,0,,-0.119579,,
OR1E1,other,False,0,0,,,,
ZNF48,other,True,22.9794,0,,,-0.0227115,
AC087498.1,other,False,0.0199825,0,,,,
FAM71E2,other,False,0.0155616,0,,,,
C3orf80,other,False,0.765318,0,,,,
NKX2-6,other,False,0.317388,0,,,,
TMEM150B,other,False,0.0773873,0,,,,
ANKRD18A,other,True,27.0359,0,,,0.0458811,
WFDC11,other,False,0.00557877,0,,,,
TMEM86B,other,True,8.38518,0,,,-0.0373652,
OR3A1,other,False,0.587559,0,,,,
SEPTIN1,other,True,159.591,0,,,0.000731145,
TRNAU1AP,other,True,89.1436,8423,0.000683421,-0.111459,-0.00219867,inf
EXOC3,other,True,298.996,8423,-1.28108e-05,0.00128068,-0.00118507,-inf
TDRD6,other,False,0.239809,0,,,,
C12orf40,other,False,0.00727449,0,,,-0.413579,
CSNK1A1L,other,False,0,0,,,,
LYNX1,other,False,0.905359,0,,,,
TH,other,False,0.469364,0,,,,
MED14,other,True,55.8741,8423,0.00073967,-0.204849,-0.00432383,inf
FAHD1,other,True,14.4484,8423,0.00206416,-0.115931,-0.0394843,inf
TDRP,other,True,22.5271,0,,,,
RCC1,other,True,166.414,8423,0.00130208,0.00466745,0.00389437,0.305408
WFDC9,other,False,0.00186136,0,,,,
MYLPF,other,False,0.0194879,0,,,,
F2,other,False,0.0465165,0,,,,
FAM71C,other,False,0,0,,,,
PRKRA,other,True,159.268,8423,0.000598491,-0.0215278,-0.0010342,inf
ZNRF2,other,True,195.979,0,,,-0.00127993,
RRH,other,False,0.416721,0,,,,
SLC9A4,other,False,0.00570452,0,,,,
ZNF816,other,False,2.1878,0,,,-0.0652643,
FGD6,other,True,17.054,8375,0.00262078,-0.146153,-0.175399,inf
ADGRD2,other,False,0.0241541,0,,,,
GPR139,other,False,0,0,,,,
PLD5,other,False,0.00467752,0,,,,
OAZ2,other,True,163.403,8423,0.00115202,-0.0762487,-0.00435119,inf
WFDC10A,other,False,0.0184023,0,,,,
PNPLA1,other,False,0.0483526,0,,,,
ALX1,other,True,5.16982,0,,,,
CCDC43,other,True,73.1633,8423,0.000734864,0.00280205,-0.00499532,inf
KCTD4,other,False,0.0455012,0,,,,
MEIOC,other,False,0.00287434,0,,,,
FZD2,other,True,23.0395,0,,-0.235477,,
TIGD2,other,True,30.5721,0,,,-0.0322299,
ITPRID1,other,False,0,0,,,,
HCLS1,other,True,66.8707,0,,,0.000496963,
MTURN,other,True,36.2676,0,,,-0.0430051,
ZNF609,other,True,86.4305,8423,0.000285277,0.00173487,-0.00276165,inf
PAK2,other,True,110.618,8423,0.000414756,0.000764575,-0.000831684,inf
CCDC66,other,True,26.5524,8423,0.000577707,-0.0247055,-0.00542757,inf
DEFB124,other,False,0.00785797,0,,,,
KRTAP9-7,other,False,0.000780961,0,,,,
MCFD2,other,True,155.039,8423,-0.000150051,0.00288108,-0.00334064,-inf
HARBI1,other,False,3.80014,0,,,-0.0640155,
DEFB123,other,False,0.00125549,0,,,,
C11orf71,other,True,38.7474,8423,0.00216249,-0.266672,-0.0168051,inf
CYP8B1,other,False,0.00446275,0,,,,
OR6K6,other,False,0.0018958,0,,,,
SERTM1,other,False,0,0,,,,
GAS1,other,True,51.6856,0,,,,
ARHGAP45,other,True,38.7095,0,,,0.000241981,
OR10Q1,other,False,0,0,,,,
ZNF571,other,False,2.7939,0,,,-0.11213,
GLIPR1L2,other,False,2.09795,0,,,-0.176497,
DEFB119,other,False,0.000660419,0,,,,
MIGA1,other,True,52.9892,8423,0.000413797,-0.222492,-0.00771831,inf
NRIP1,other,True,52.7448,8423,0.00107975,0.00527343,-0.0106709,inf
ZSCAN4,other,False,0.0871463,0,,,,
BHLHA15,other,False,0,0,,,,
RNF182,other,False,0.756134,0,,,,
TSPYL5,other,True,23.8193,8423,0.00193095,-0.156696,-0.0160568,inf
FUT7,other,False,0.0700893,0,,,0.0726379,
HIST1H2AC,other,False,0.795445,0,,0.026168,,
SKIDA1,other,False,0.783398,0,,,,
MB21D2,other,True,7.07776,0,,,0.0152597,
GSX2,other,False,0.0245165,0,,,,
SSTR2,other,False,0.119266,0,,,,
ZNF594,other,True,7.66708,0,,,-0.0625757,
PCGF5,other,True,99.3992,8423,6.51555e-05,-0.0166495,0.00152757,inf
SLC47A2,other,False,1.88069,0,,,,
PRF1,other,False,3.87431,0,,,0.03561,
OR2A4,other,False,0.00806193,0,,,,
MAB21L1,other,False,4.23482,0,,,,
YOD1,other,True,35.3491,8423,0.00148734,-0.00697199,-0.0114706,inf
TMEM64,other,True,46.801,0,,,0.00137105,
C3orf22,other,False,0.0083733,0,,,,
OR10K2,other,False,0.0322315,0,,,,
SHISA2,other,True,11.6266,0,,,0.0743972,
S1PR5,other,False,4.12553,0,,,,
CLRN3,other,False,0.0721307,0,,,,
GPR157,other,True,17.9766,0,,,-0.0698905,
CHST13,other,False,0.00226602,0,,,,
AGTR2,other,False,0.226642,0,,,,
SLC36A4,other,True,18.3738,0,,,-0.00907092,
ZDHHC20,other,True,180.477,8423,0.00117816,-0.200278,-0.00125862,inf
ANKRD30B,other,False,0.000933523,0,,,,
OR51E1,other,False,0.00037209,0,,,,
ZFP3,other,True,5.76544,0,,,-0.0315049,
ARSJ,other,True,29.3386,0,,,,
HOXC9,other,False,0.730104,0,,-0.0810222,,
MAP3K15,other,False,0.833722,0,,,-0.216619,
PPA1,other,True,182.863,8423,0.00104111,0.00204429,-0.00321546,inf
HOXC10,other,True,133.459,0,,-0.0976872,,
PSMG4,other,True,33.252,8423,0.000218949,0.00427595,-0.00360034,inf
BHLHE22,other,False,0.00359256,0,,,,
MAP6D1,other,False,2.85305,0,,,-0.27525,
ZNF443,other,False,2.022,0,,,,
CXCR2,other,False,0.351802,0,,,,
DEFB112,other,False,0,0,,,,
GREM2,other,False,0,0,,,-0.390742,
C11orf42,other,False,0.000359472,0,,,,
SSR4,other,True,159.106,8423,0.000432389,0.00273698,3.53226e-05,1.39064
CAPS2,other,False,3.37743,0,,,,
ZNF792,other,True,5.19313,0,,,-0.0262339,
CUEDC1,other,True,42.241,0,,,,
SCRIB,other,True,81.5774,8423,0.00105326,-0.153948,-0.00321937,inf
KCTD2,other,True,50.5651,8423,0.000491503,-0.157236,-0.00547689,inf
D2HGDH,other,True,9.83514,8423,-0.000681801,-0.096292,-0.0503306,-inf
OXTR,other,False,4.42836,0,,,-0.259997,
CMTR2,other,True,33.3814,8423,0.00166097,-0.176444,-0.00491222,inf
OR56B4,other,False,0,0,,,,
FAM83H,other,True,79.8118,0,,,-0.0408682,
GPR62,other,False,0.0204393,0,,,,
OR56A1,other,False,0.00392335,0,,,,
ZNF572,other,True,5.14578,0,,,,
AC015871.1,other,False,3.97765,0,,,,
PITPNB,other,True,113.09,8423,0.000858366,-0.0520293,-0.00220913,inf
TCEAL8,other,True,113.5,8423,0.00111382,-0.049942,-0.00101256,inf
OR52E4,other,False,0.022294,0,,,,
LRRC57,other,True,56.99,8423,0.000480998,-0.177183,-0.00557217,inf
OR52N2,other,False,0.0282942,0,,,,
GPR137C,other,False,4.84586,0,,,-0.23221,
C1orf105,other,False,0.0307391,0,,,,
OR52N1,other,False,0.0220584,0,,,,
BBS12,other,True,12.4948,0,,,-0.0531185,
ZFP82,other,True,18.8994,0,,,-0.0116269,
OR52N5,other,False,0.0155528,0,,,,
LSMEM1,other,False,0.227281,0,,,,
NQO1,other,True,426.903,8423,0.00292903,-0.0513276,0.014715,inf
OR56B1,other,False,0.0476335,0,,,-0.381618,
AEN,p53 targets,True,85.2131,8423,0.000517192,-0.178474,0.00318577,inf
FKRP,other,True,7.83326,0,,,-0.0325949,
TRAPPC5,other,True,239.047,8423,0.00014745,0.00148116,-0.000989523,inf
RPH3AL,other,False,3.28441,0,,,,
SLC25A42,other,True,13.7841,0,,,-0.0369881,
FCRL6,other,False,0.00333014,0,,,,
METTL23,other,True,138.178,8423,0.000692074,-0.0501725,-7.15956e-05,inf
SLC26A11,other,True,8.67224,0,,,-0.0395345,
HIGD1A,other,True,34.3094,8423,0.00100985,0.00176392,-0.00283429,inf
CHRM2,other,False,0.0262691,0,,,,
OR52N4,other,False,0.0182339,0,,,-0.215103,
MAPK15,other,False,1.74338,0,,,,
EHMT1,other,True,197.33,8423,0.000327786,-0.0519977,-0.00136182,inf
ADIPOQ,other,False,0.00427345,0,,,,
F2R,other,True,18.3194,8423,-0.00198308,-0.0721907,0.0205251,-inf
ZNF707,other,True,16.8914,0,,,-0.0445359,
MUC16,other,True,127.796,0,,,,
PJA1,other,True,7.71784,0,,,-0.0294751,
DHTKD1,other,True,53.5451,8423,0.000896361,-0.110996,-0.00947955,inf
PENK,other,False,0.00141396,0,,,,
C4orf50,other,False,0.0175243,0,,,-0.299496,
HIST3H2A,other,True,51.9593,0,,-0.0383416,,
ZNF746,other,True,5.01771,0,,-0.127826,,
POLR2A,other,True,137.14,8423,0.000690337,-0.0128991,-1.69772e-05,inf
TMEM132C,other,False,0.00148254,0,,,,
SLC25A41,other,False,0.628094,0,,,,
TLCD5,other,True,17.7481,0,,,-0.0728463,
OR5AK2,other,False,0.000817691,0,,,,
FRAT2,other,True,36.7693,8423,0.000924585,-0.0252704,-0.0195632,inf
TMEM102,other,True,33.1296,0,,,-0.00769611,
TMEM132E,other,False,0.438448,0,,,,
ZNF322,other,True,13.7854,8423,0.00127885,0.00266906,-0.0293739,inf
NME9,other,False,1.26927,0,,,,
SPEM1,other,False,0.103308,0,,,,
HEPHL1,other,False,0.00382613,0,,,,
LRRC75A,other,False,0.406903,0,,-0.0205687,,
OR5M8,other,False,0.000527423,0,,,,
CCL13,other,False,0.00109548,0,,,,
DDX60L,other,True,24.9626,0,,,-0.000505437,
SYNE4,other,False,0.737355,0,,,-0.346112,
OGFOD3,other,True,80.7648,8423,0.000537334,0.00177336,-0.00588774,inf
WASHC1,other,True,7.79801,0,,-0.0412005,,
AATK,other,False,0.0982836,0,,,,
DDN,other,False,1.43255,0,,,-0.183062,
SAGE1,other,False,0,0,,,,
ZNF467,other,False,4.45185,0,,,,
SOX2,other,True,47.5008,0,,,,
ZNF678,other,True,16.3855,8423,0.00229772,-0.188766,-0.0425806,inf
TMEM45A,other,True,17.338,0,,,-0.0962501,
RAP2B,other,True,159.308,8423,0.00142267,-0.11988,0.000737562,inf
ZBTB2,other,True,71.9192,8423,0.000827482,-0.184714,-0.00220445,inf
RNF135,other,False,1.07749,0,,,-0.0716278,
OR6T1,other,False,0.000644191,0,,,,
ACBD4,other,True,20.2486,0,,,-0.0278436,
